session_id,session_request_count,session_duration_seconds,requests_per_minute,failed_auth_ratio,error_ratio,unique_endpoint_count,endpoint_diversity,mean_request_interval,request_interval_std,night_activity_ratio,total_geo_distance_km,max_geo_distance_km,mean_geo_distance_km,burst_score,label,scenario,user_id,ip_address,frequency_risk,authentication_risk,error_risk,endpoint_risk,timing_risk,geographic_risk,burst_risk,abuse_score,risk_classification,detection_reasons
session_0a9ba6837fb1,32,1364.0,1.407624633431085,0.03125,0.125,11,0.34375,42.625,37.14031806280678,0.0,0.0,0.0,0.0,0.03125,0,normal,user_0868,192.168.74.44,0.0,3.125,12.5,88.88888888888889,0,0.0,3.125,11.23,NORMAL,Unusual endpoint exploration
session_0ab63e531c5b,11,286.0,2.307692307692308,0.0909090909090909,0.0909090909090909,6,0.5454545454545454,26.0,29.335984728657056,0.0,0.0,0.0,0.0,0.0909090909090909,0,normal,user_1151,192.168.49.39,0.0,9.09090909090909,9.09090909090909,33.33333333333333,0,0.0,9.09090909090909,7.42,NORMAL,No major behavioral anomaly detected
session_0b08582bc33c,31,1019.0,1.8253189401373893,0.1290322580645161,0.2258064516129032,12,0.3870967741935484,32.87096774193548,33.534799771266336,0.0,0.0,0.0,0.0,0.0,0,normal,user_1326,192.168.249.245,0.0,12.90322580645161,22.58064516129032,100.0,0,0.0,0.0,14.84,NORMAL,Unusual endpoint exploration
session_0b1b6970fdda,29,433.0,4.018475750577367,0.1724137931034483,0.3793103448275862,11,0.3793103448275862,14.93103448275862,8.035328397959487,0.0,144079.3555875281,12332.777177666185,4968.253640949244,0.0,1,geo_anomaly,user_1363,192.168.71.216,0.0,17.24137931034483,37.93103448275862,88.88888888888889,0,100.0,0.0,26.13,NORMAL,Unusual endpoint exploration; Large geographic movement
session_0b24cef4ed34,8,3412.0,0.1406799531066823,0.0,0.125,6,0.75,426.5,371.87670767915233,1.0,0.0,0.0,0.0,0.0,1,unusual_timing,user_1743,192.168.30.181,0.0,0.0,12.5,33.33333333333333,0,0.0,0.0,4.58,NORMAL,No major behavioral anomaly detected
session_0b48ed2019ab,32,1089.0,1.763085399449036,0.03125,0.0625,13,0.40625,34.03125,29.74134124467587,0.0,0.0,0.0,0.0,0.0,0,normal,user_0201,192.168.111.246,0.0,3.125,6.25,100.0,0,0.0,0.0,11.25,NORMAL,Unusual endpoint exploration
session_0b6cf37b535a,30,989.0,1.820020222446916,0.0333333333333333,0.2,12,0.4,32.96666666666667,41.60030117043943,1.0,0.0,0.0,0.0,0.0333333333333333,0,normal,user_1001,192.168.244.104,0.0,3.33333333333333,20.0,100.0,0,0.0,3.33333333333333,13.17,NORMAL,Unusual endpoint exploration
session_0b7c625931eb,25,103.0,14.563106796116504,0.0,0.2,4,0.16,4.12,2.570992026436488,0.0,0.0,0.0,0.0,0.08,1,scraping,user_0654,192.168.218.130,9.126213592233007,0.0,20.0,11.11111111111111,70,0.0,8.0,16.64,NORMAL,Very short request intervals
session_0b7e4327430e,11,307.0,2.1498371335504887,0.0,0.1818181818181818,8,0.7272727272727273,27.90909090909091,35.46393814977278,1.0,0.0,0.0,0.0,0.0,0,normal,user_1752,192.168.160.196,0.0,0.0,18.18181818181818,55.55555555555556,0,0.0,0.0,7.37,NORMAL,No major behavioral anomaly detected
session_0ba9ee532909,12,31.0,23.2258064516129,0.3333333333333333,0.25,4,0.3333333333333333,2.583333333333333,1.6764862244009229,0.0,0.0,0.0,0.0,0.0,1,endpoint_spam,user_1928,192.168.213.18,26.4516129032258,33.33333333333333,25.0,11.11111111111111,70,0.0,0.0,26.07,NORMAL,Very short request intervals
session_0bc47199ebba,35,136.0,15.441176470588236,0.0571428571428571,0.2857142857142857,4,0.1142857142857142,3.8857142857142857,2.3486094580739945,0.0,0.0,0.0,0.0,0.0857142857142857,1,scraping,user_1882,192.168.58.48,10.882352941176471,5.71428571428571,28.57142857142857,11.11111111111111,70,0.0,8.57142857142857,19.07,NORMAL,Very short request intervals
session_0bde92b6141f,27,805.0,2.0124223602484475,0.0,0.1111111111111111,10,0.3703703703703703,29.814814814814813,23.735784469603367,0.0,0.0,0.0,0.0,0.037037037037037,0,normal,user_1422,192.168.241.206,0.0,0.0,11.11111111111111,77.77777777777779,0,0.0,3.7037037037037,9.44,NORMAL,Unusual endpoint exploration
session_0c1cf4a92ce5,41,21.0,117.14285714285715,0.024390243902439,0.4390243902439024,14,0.3414634146341463,0.5121951219512195,0.5060608273474739,1.0,0.0,0.0,0.0,0.5121951219512195,1,flooding,user_0981,192.168.183.72,100.0,2.4390243902439,43.90243902439024,100.0,100,0.0,51.21951219512195,57.56,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0c4d80b96c82,35,1108.0,1.895306859205776,0.0,0.1428571428571428,12,0.3428571428571428,31.65714285714286,28.50277887086353,0.0,0.0,0.0,0.0,0.0285714285714285,0,normal,user_0615,192.168.122.68,0.0,0.0,14.28571428571428,100.0,0,0.0,2.85714285714285,11.86,NORMAL,Unusual endpoint exploration
session_0c525a396c3f,19,662.0,1.7220543806646529,0.0526315789473684,0.2105263157894736,10,0.5263157894736842,34.8421052631579,32.88914572366921,1.0,0.0,0.0,0.0,0.0,0,normal,user_1890,192.168.121.162,0.0,5.26315789473684,21.05263157894736,77.77777777777779,0,0.0,0.0,10.94,NORMAL,Unusual endpoint exploration
session_0c5f4cb4f19c,36,95.0,22.73684210526316,0.0555555555555555,0.4722222222222222,4,0.1111111111111111,2.638888888888889,1.514742369000235,0.0,0.0,0.0,0.0,0.25,1,endpoint_spam,user_0750,192.168.5.2,25.473684210526322,5.55555555555555,47.22222222222222,11.11111111111111,70,0.0,25.0,26.29,NORMAL,Very short request intervals
session_0c6e4661707e,51,26.0,117.6923076923077,0.1372549019607843,0.4509803921568627,13,0.2549019607843137,0.5098039215686274,0.5048781642974013,1.0,0.0,0.0,0.0,0.5098039215686274,1,flooding,user_0487,192.168.196.42,100.0,13.72549019607843,45.09803921568627,100.0,100,0.0,50.98039215686274,59.9,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0c7f4e7682ac,23,10.0,138.0,0.3043478260869565,0.5217391304347826,13,0.5652173913043478,0.4347826086956521,0.5068698018697019,0.0,0.0,0.0,0.0,0.4347826086956521,1,flooding,user_1740,192.168.46.117,100.0,30.43478260869565,52.17391304347826,100.0,100,0.0,43.47826086956521,62.83,SUSPICIOUS,High request frequency; High API error ratio; Unusual endpoint exploration; Very short request intervals
session_0c92d42ddd72,11,297.0,2.2222222222222223,0.0909090909090909,0.1818181818181818,7,0.6363636363636364,27.0,27.92848008753788,1.0,0.0,0.0,0.0,0.0,0,normal,user_0225,192.168.186.151,0.0,9.09090909090909,18.18181818181818,44.44444444444444,0,0.0,0.0,8.08,NORMAL,No major behavioral anomaly detected
session_0cdeb08a4696,33,16.0,123.75,0.0606060606060606,0.5151515151515151,12,0.3636363636363636,0.4848484848484848,0.5075192189225523,0.0,0.0,0.0,0.0,0.4848484848484848,1,flooding,user_0482,192.168.136.108,100.0,6.06060606060606,51.515151515151516,100.0,100,0.0,48.48484848484848,58.64,SUSPICIOUS,High request frequency; High API error ratio; Unusual endpoint exploration; Very short request intervals
session_0cf4a9058aa2,29,39.0,44.61538461538461,0.0344827586206896,0.0689655172413793,10,0.3448275862068966,1.3448275862068966,0.5526470114022355,1.0,0.0,0.0,0.0,0.5862068965517241,0,normal,user_0312,192.168.63.136,69.23076923076923,3.44827586206896,6.89655172413793,77.77777777777779,100,0.0,58.620689655172406,46.8,SUSPICIOUS,Unusual endpoint exploration; Very short request intervals
session_0cfdbe3b9033,37,16.0,138.75,0.3243243243243243,0.4594594594594595,14,0.3783783783783784,0.4324324324324324,0.5022472023339226,0.0,0.0,0.0,0.0,0.4324324324324324,1,flooding,user_1478,192.168.189.52,100.0,32.43243243243243,45.94594594594595,100.0,100,0.0,43.24324324324324,62.57,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0d176c6e58d1,21,804.0,1.5671641791044777,0.0,0.0476190476190476,11,0.5238095238095238,38.285714285714285,41.76977718056784,0.0,6499.492725545629,6499.492725545629,309.4996535974109,0.0476190476190476,0,normal,user_1279,192.168.54.160,0.0,0.0,4.76190476190476,88.88888888888889,0,100.0,4.76190476190476,20.08,NORMAL,Unusual endpoint exploration; Large geographic movement
session_0d199a56c189,30,38.0,47.36842105263158,0.0333333333333333,0.1333333333333333,11,0.3666666666666666,1.2666666666666666,0.6396838299494919,0.0,0.0,0.0,0.0,0.5333333333333333,0,normal,user_1465,192.168.209.204,74.73684210526316,3.33333333333333,13.33333333333333,88.88888888888889,100,0.0,53.333333333333336,48.84,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0d1fbe167af8,15,234.0,3.8461538461538463,0.1333333333333333,0.2,7,0.4666666666666667,15.6,8.148619514985345,0.0,84827.88796156562,12387.792593549457,5655.192530771042,0.0,1,geo_anomaly,user_0632,192.168.240.240,0.0,13.33333333333333,20.0,44.44444444444444,0,100.0,0.0,19.11,NORMAL,Large geographic movement
session_0d2749354f42,39,845.0,2.769230769230769,0.0,0.1282051282051282,11,0.282051282051282,21.666666666666668,15.77361776967667,0.0,0.0,0.0,0.0,0.1282051282051282,0,normal,user_1196,192.168.160.13,0.0,0.0,12.82051282051282,88.88888888888889,0,0.0,12.82051282051282,12.09,NORMAL,Unusual endpoint exploration
session_0d2ffce6e8fc,30,877.0,2.0524515393386547,0.0,0.1666666666666666,12,0.4,29.23333333333333,22.03239516669963,0.0,0.0,0.0,0.0,0.0,0,normal,user_1008,192.168.17.51,0.0,0.0,16.66666666666666,100.0,0,0.0,0.0,11.67,NORMAL,Unusual endpoint exploration
session_0d36c7c88dc8,36,13.0,166.15384615384616,0.0555555555555555,0.4166666666666667,14,0.3888888888888889,0.3611111111111111,0.4871361075732195,0.0,0.0,0.0,0.0,0.3611111111111111,1,flooding,user_1413,192.168.97.99,100.0,5.55555555555555,41.66666666666667,100.0,100,0.0,36.11111111111111,55.69,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0d389918937b,32,113.0,16.991150442477878,0.0625,0.21875,4,0.125,3.53125,2.109645666625009,0.0,0.0,0.0,0.0,0.125,1,scraping,user_1952,192.168.180.85,13.982300884955755,6.25,21.875,11.11111111111111,70,0.0,12.5,19.72,NORMAL,Very short request intervals
session_0d406ad292d7,11,307.0,2.1498371335504887,0.0,0.0,9,0.8181818181818182,27.90909090909091,30.237243741632756,0.0,0.0,0.0,0.0,0.0,0,normal,user_0698,192.168.118.89,0.0,0.0,0.0,66.66666666666666,0,0.0,0.0,6.67,NORMAL,No major behavioral anomaly detected
session_0d43ee9063de,37,98.0,22.6530612244898,0.081081081081081,0.4594594594594595,4,0.1081081081081081,2.6486486486486487,1.476034782340402,0.0,0.0,0.0,0.0,0.1891891891891892,1,endpoint_spam,user_0561,192.168.19.33,25.3061224489796,8.1081081081081,45.94594594594595,11.11111111111111,70,0.0,18.91891891891892,25.73,NORMAL,Very short request intervals
session_0d53ce58373e,13,32.0,24.375,0.2307692307692307,0.3076923076923077,4,0.3076923076923077,2.4615384615384617,1.5607361839521232,0.0,0.0,0.0,0.0,0.2307692307692307,1,endpoint_spam,user_0172,192.168.57.70,28.749999999999996,23.07692307692307,30.76923076923077,11.11111111111111,70,0.0,23.07692307692307,28.51,NORMAL,Very short request intervals
session_0d54df257153,47,58.0,48.62068965517241,0.0212765957446808,0.0638297872340425,12,0.2553191489361702,1.2340425531914894,0.5975590186404661,0.0,0.0,0.0,0.0,0.5957446808510638,0,normal,user_0833,192.168.134.124,77.24137931034483,2.1276595744680797,6.382978723404251,100.0,100,0.0,59.57446808510638,50.45,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0d77d066f3a4,32,42.0,45.71428571428572,0.03125,0.125,13,0.40625,1.3125,0.535061045658012,1.0,0.0,0.0,0.0,0.625,0,normal,user_0958,192.168.173.186,71.42857142857144,3.125,12.5,100.0,100,0.0,62.5,50.54,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0d820f455280,7,176.0,2.3863636363636367,0.1428571428571428,0.2857142857142857,6,0.8571428571428571,25.142857142857142,24.613198162967844,0.0,0.0,0.0,0.0,0.0,0,normal,user_1200,192.168.180.40,0.0,14.28571428571428,28.57142857142857,33.33333333333333,0,0.0,0.0,9.05,NORMAL,No major behavioral anomaly detected
session_0d839947c906,28,9482.0,0.1771778105884834,0.0714285714285714,0.1428571428571428,11,0.3928571428571428,338.6428571428572,337.1053483304824,0.75,0.0,0.0,0.0,0.0357142857142857,1,unusual_timing,user_1576,192.168.41.162,0.0,7.14285714285714,14.28571428571428,88.88888888888889,0,0.0,3.57142857142857,12.28,NORMAL,Unusual endpoint exploration
session_0d90aaa64629,9,251.0,2.151394422310757,0.0,0.4444444444444444,6,0.6666666666666666,27.88888888888889,29.51035599770208,1.0,0.0,0.0,0.0,0.0,0,normal,user_1884,192.168.183.129,0.0,0.0,44.44444444444444,33.33333333333333,0,0.0,0.0,7.78,NORMAL,No major behavioral anomaly detected
session_0d99ed37e14e,28,664.0,2.5301204819277108,0.0357142857142857,0.1428571428571428,13,0.4642857142857143,23.714285714285715,23.1818210112326,0.0,0.0,0.0,0.0,0.0,0,normal,user_0633,192.168.32.147,0.0,3.57142857142857,14.28571428571428,100.0,0,0.0,0.0,12.14,NORMAL,Unusual endpoint exploration
session_0db575e739c3,9,280.0,1.9285714285714284,0.0,0.0,8,0.8888888888888888,31.11111111111111,49.04702958499232,1.0,0.0,0.0,0.0,0.0,0,normal,user_1303,192.168.72.143,0.0,0.0,0.0,55.55555555555556,0,0.0,0.0,5.56,NORMAL,No major behavioral anomaly detected
session_0dcca7762080,34,1016.0,2.0078740157480315,0.0,0.1176470588235294,10,0.2941176470588235,29.88235294117647,39.620751148465466,0.0,0.0,0.0,0.0,0.0588235294117647,0,normal,user_1321,192.168.66.139,0.0,0.0,11.76470588235294,77.77777777777779,0,0.0,5.88235294117647,9.84,NORMAL,Unusual endpoint exploration
session_0defad20bdba,30,123.0,14.634146341463415,0.1,0.4,4,0.1333333333333333,4.1,2.309649921226308,0.0,0.0,0.0,0.0,0.1,1,scraping,user_1255,192.168.197.159,9.26829268292683,10.0,40.0,11.11111111111111,70,0.0,10.0,20.96,NORMAL,Very short request intervals
session_0df4dbd6e0a5,23,310.0,4.451612903225806,0.2608695652173913,0.4347826086956521,6,0.2608695652173913,13.478260869565217,6.302016742262976,1.0,0.0,0.0,0.0,0.0,1,stealth_abuse,user_0557,192.168.206.252,0.0,26.08695652173913,43.47826086956521,33.33333333333333,0,0.0,0.0,12.9,NORMAL,No major behavioral anomaly detected
session_0df83407177a,22,54.0,24.444444444444443,0.0454545454545454,0.2272727272727272,4,0.1818181818181818,2.4545454545454546,1.8446130766633424,1.0,0.0,0.0,0.0,0.1363636363636363,1,endpoint_spam,user_0958,192.168.173.186,28.888888888888886,4.54545454545454,22.72727272727272,11.11111111111111,70,0.0,13.63636363636363,22.62,NORMAL,Very short request intervals
session_0df9970c49fd,20,421.0,2.8503562945368173,0.05,0.05,8,0.4,21.05,20.861636914126414,1.0,0.0,0.0,0.0,0.1,0,normal,user_0832,192.168.80.88,0.0,5.0,5.0,55.55555555555556,0,0.0,10.0,8.56,NORMAL,No major behavioral anomaly detected
session_0e0cfd78d925,27,469.0,3.4541577825159915,0.074074074074074,0.4074074074074074,12,0.4444444444444444,17.37037037037037,8.660911961877687,1.0,143944.51974432694,12268.334793778396,5331.278509049146,0.0,1,geo_anomaly,user_0419,192.168.57.102,0.0,7.4074074074074,40.74074074074074,100.0,0,100.0,0.0,25.56,NORMAL,Unusual endpoint exploration; Large geographic movement
session_0e107a9bd781,30,893.0,2.015677491601344,0.0333333333333333,0.0666666666666666,12,0.4,29.766666666666666,29.77233538073539,0.0,0.0,0.0,0.0,0.0,0,normal,user_1924,192.168.168.150,0.0,3.33333333333333,6.66666666666666,100.0,0,0.0,0.0,11.33,NORMAL,Unusual endpoint exploration
session_0e163470f699,27,470.0,3.446808510638298,0.3333333333333333,0.2962962962962963,6,0.2222222222222222,17.40740740740741,6.5998791321057215,0.0,0.0,0.0,0.0,0.0,1,stealth_abuse,user_1803,192.168.116.213,0.0,33.33333333333333,29.629629629629626,33.33333333333333,0,0.0,0.0,12.96,NORMAL,No major behavioral anomaly detected
session_0e1e3c8fb4d6,10,325.0,1.846153846153846,0.1,0.0,8,0.8,32.5,32.31872522238462,0.0,0.0,0.0,0.0,0.0,0,normal,user_1353,192.168.119.166,0.0,10.0,0.0,55.55555555555556,0,0.0,0.0,7.56,NORMAL,No major behavioral anomaly detected
session_0e228d6e96ee,36,16.0,135.0,0.0555555555555555,0.3888888888888889,12,0.3333333333333333,0.4444444444444444,0.5039526306789697,0.0,0.0,0.0,0.0,0.4444444444444444,1,flooding,user_1921,192.168.235.137,100.0,5.55555555555555,38.88888888888889,100.0,100,0.0,44.44444444444444,56.67,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0e32a9802914,48,60.0,48.0,0.0416666666666666,0.1666666666666666,12,0.25,1.25,0.6014167670256413,0.0,0.0,0.0,0.0,0.5833333333333334,0,normal,user_0426,192.168.5.118,76.0,4.16666666666666,16.66666666666666,100.0,100,0.0,58.333333333333336,51.45,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0e49e83ad101,31,1018.0,1.827111984282908,0.064516129032258,0.1612903225806451,12,0.3870967741935484,32.83870967741935,28.805204129570694,0.0,12132.333549610466,12132.333549610466,391.3655983745312,0.0,0,normal,user_0106,192.168.20.242,0.0,6.451612903225799,16.12903225806451,100.0,0,100.0,0.0,22.9,NORMAL,Unusual endpoint exploration; Large geographic movement
session_0e4bd57b72fa,8,220.0,2.181818181818182,0.0,0.125,6,0.75,27.5,23.694483987387684,0.0,0.0,0.0,0.0,0.0,0,normal,user_1830,192.168.101.46,0.0,0.0,12.5,33.33333333333333,0,0.0,0.0,4.58,NORMAL,No major behavioral anomaly detected
session_0e5b75380e0e,21,616.0,2.0454545454545454,0.0952380952380952,0.1904761904761904,10,0.4761904761904761,29.33333333333333,42.58794821699366,1.0,0.0,0.0,0.0,0.0,0,normal,user_1041,192.168.217.135,0.0,9.52380952380952,19.04761904761904,77.77777777777779,0,0.0,0.0,11.59,NORMAL,Unusual endpoint exploration
session_0e7a17b09ea8,29,558.0,3.118279569892473,0.0344827586206896,0.1034482758620689,12,0.4137931034482758,19.24137931034483,17.833866603447404,0.0,0.0,0.0,0.0,0.2413793103448276,0,normal,user_1244,192.168.130.58,0.0,3.44827586206896,10.34482758620689,100.0,0,0.0,24.137931034482758,15.34,NORMAL,Unusual endpoint exploration
session_0e8328a1683f,23,412.0,3.3495145631067964,0.0,0.0434782608695652,10,0.4347826086956521,17.91304347826087,15.79100159031391,0.0,0.0,0.0,0.0,0.1304347826086956,0,normal,user_0801,192.168.28.35,0.0,0.0,4.347826086956521,77.77777777777779,0,0.0,13.04347826086956,10.17,NORMAL,Unusual endpoint exploration
session_0ea1c83cb50c,28,904.0,1.8584070796460177,0.0,0.1428571428571428,12,0.4285714285714285,32.285714285714285,30.025738517894503,0.0,0.0,0.0,0.0,0.0,0,normal,user_0179,192.168.84.55,0.0,0.0,14.28571428571428,100.0,0,0.0,0.0,11.43,NORMAL,Unusual endpoint exploration
session_0ea37fb1b040,16,45.0,21.33333333333333,0.125,0.3125,4,0.25,2.8125,1.42448821218944,0.0,0.0,0.0,0.0,0.125,1,endpoint_spam,user_1651,192.168.14.79,22.666666666666657,12.5,31.25,11.11111111111111,70,0.0,12.5,23.64,NORMAL,Very short request intervals
session_0ea5f4b44a27,9,243.0,2.2222222222222223,0.0,0.1111111111111111,7,0.7777777777777778,27.0,32.42298567374695,0.0,0.0,0.0,0.0,0.0,0,normal,user_0091,192.168.138.55,0.0,0.0,11.11111111111111,44.44444444444444,0,0.0,0.0,5.56,NORMAL,No major behavioral anomaly detected
session_0eac05d1b2f6,49,25.0,117.6,0.0204081632653061,0.3673469387755102,13,0.2653061224489796,0.5102040816326531,0.5050762722761053,0.0,0.0,0.0,0.0,0.5102040816326531,1,flooding,user_0107,192.168.10.214,100.0,2.04081632653061,36.734693877551024,100.0,100,0.0,51.02040816326531,56.73,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0ec736ddc433,54,30.0,108.0,0.074074074074074,0.5,14,0.2592592592592592,0.5555555555555556,0.5015698625755192,0.0,0.0,0.0,0.0,0.5555555555555556,1,flooding,user_1081,192.168.121.126,100.0,7.4074074074074,50.0,100.0,100,0.0,55.55555555555556,59.81,SUSPICIOUS,High request frequency; High API error ratio; Unusual endpoint exploration; Very short request intervals
session_0ed80ba08ac5,38,1069.0,2.1328344246959774,0.0526315789473684,0.1052631578947368,11,0.2894736842105263,28.13157894736842,28.72062170206381,0.0,0.0,0.0,0.0,0.0263157894736842,0,normal,user_1415,192.168.156.25,0.0,5.26315789473684,10.52631578947368,88.88888888888889,0,0.0,2.63157894736842,11.39,NORMAL,Unusual endpoint exploration
session_0f025b23e0a7,30,749.0,2.403204272363151,0.0,0.1333333333333333,11,0.3666666666666666,24.966666666666665,30.41946216094097,0.0,0.0,0.0,0.0,0.0333333333333333,0,normal,user_0711,192.168.16.143,0.0,0.0,13.33333333333333,88.88888888888889,0,0.0,3.33333333333333,10.72,NORMAL,Unusual endpoint exploration
session_0f0463ce64d5,37,59.0,37.6271186440678,0.7297297297297297,0.8918918918918919,1,0.027027027027027,1.5945945945945943,0.9562501840075192,0.0,0.0,0.0,0.0,0.4054054054054054,1,brute_force,user_0708,192.168.154.198,55.2542372881356,72.97297297297297,89.1891891891892,0.0,100,0.0,40.54054054054054,55.65,SUSPICIOUS,High failed authentication ratio; High API error ratio; Very short request intervals
session_0f04b2e4e980,28,931.0,1.8045112781954888,0.0,0.1428571428571428,10,0.3571428571428571,33.25,27.085085413412525,1.0,0.0,0.0,0.0,0.0357142857142857,0,normal,user_0865,192.168.126.43,0.0,0.0,14.28571428571428,77.77777777777779,0,0.0,3.57142857142857,9.74,NORMAL,Unusual endpoint exploration
session_0f0b5029c8d7,41,847.0,2.904368358913813,0.0,0.048780487804878,14,0.3414634146341463,20.65853658536585,15.024329862089626,0.0,0.0,0.0,0.0,0.2195121951219512,0,normal,user_1625,192.168.180.171,0.0,0.0,4.8780487804878,100.0,0,0.0,21.95121951219512,13.78,NORMAL,Unusual endpoint exploration
session_0f1519d6c3e7,31,16.0,116.25,0.1612903225806451,0.4193548387096774,13,0.4193548387096774,0.5161290322580645,0.508000508000762,1.0,0.0,0.0,0.0,0.5161290322580645,1,flooding,user_0022,192.168.163.44,100.0,16.12903225806451,41.93548387096774,100.0,100,0.0,51.61290322580645,60.16,SUSPICIOUS,High request frequency; Unusual endpoint exploration; Very short request intervals
session_0f1923559731,15,380.0,2.368421052631579,0.0,0.0666666666666666,8,0.5333333333333333,25.33333333333333,25.499766572227585,0.0,0.0,0.0,0.0,0.0,0,normal,user_1963,192.168.230.28,0.0,0.0,6.66666666666666,55.55555555555556,0,0.0,0.0,6.22,NORMAL,No major behavioral anomaly detected
session_0f2d5cd7baf2,24,59.0,24.40677966101695,0.0833333333333333,0.25,4,0.1666666666666666,2.458333333333333,1.4135729219948652,0.0,0.0,0.0,0.0,0.125,1,endpoint_spam,user_0491,192.168.14.102,28.813559322033903,8.33333333333333,25.0,11.11111111111111,70,0.0,12.5,23.42,NORMAL,Very short request intervals
session_0f51825f8fe5,16,371.0,2.587601078167116,0.0,0.1875,10,0.625,23.1875,21.84252351110863,0.0,6123.317844068872,6123.317844068872,382.7073652543045,0.0625,0,normal,user_0454,192.168.130.166,0.0,0.0,18.75,77.77777777777779,0,100.0,6.25,20.59,NORMAL,Unusual endpoint exploration; Large geographic movement
session_0f5332b35615,35,807.0,2.6022304832713754,0.0,0.1428571428571428,12,0.3428571428571428,23.057142857142857,25.109106453451428,0.0,0.0,0.0,0.0,0.0,0,normal,user_1120,192.168.69.187,0.0,0.0,14.28571428571428,100.0,0,0.0,0.0,11.43,NORMAL,Unusual endpoint exploration
session_0f6a78767383,21,610.0,2.065573770491804,0.0,0.0952380952380952,9,0.4285714285714285,29.047619047619047,21.978344319980497,0.0,0.0,0.0,0.0,0.0,0,normal,user_0925,192.168.142.154,0.0,0.0,9.52380952380952,66.66666666666666,0,0.0,0.0,7.62,NORMAL,No major behavioral anomaly detected
session_0faebf1828e3,35,57.0,36.8421052631579,0.7428571428571429,0.7714285714285715,1,0.0285714285714285,1.6285714285714286,0.8075276096432459,0.0,0.0,0.0,0.0,0.4,1,brute_force,user_0628,192.168.124.50,53.68421052631579,74.28571428571429,77.14285714285715,0.0,100,0.0,40.0,54.31,SUSPICIOUS,High failed authentication ratio; High API error ratio; Very short request intervals
session_0fc4a242ca3e,11,206.0,3.2038834951456314,0.0,0.0,8,0.7272727272727273,18.727272727272727,10.0607247163503,0.0,0.0,0.0,0.0,0.0,0,normal,user_0954,192.168.17.68,0.0,0.0,0.0,55.55555555555556,0,0.0,0.0,5.56,NORMAL,No major behavioral anomaly detected
session_0fcb39764555,45,26.0,103.84615384615384,0.0444444444444444,0.5111111111111111,14,0.3111111111111111,0.5777777777777777,0.4994946941609586,0.0,0.0,0.0,0.0,0.5777777777777777,1,flooding,user_0031,192.168.110.230,100.0,4.444444444444439,51.11111111111111,100.0,100,0.0,57.77777777777777,59.67,SUSPICIOUS,High request frequency; High API error ratio; Unusual endpoint exploration; Very short request intervals
session_0fce76963a9d,26,705.0,2.2127659574468086,0.0384615384615384,0.0769230769230769,11,0.4230769230769231,27.115384615384617,24.073764845701923,0.0,0.0,0.0,0.0,0.0,0,normal,user_0722,192.168.237.116,0.0,3.84615384615384,7.69230769230769,88.88888888888889,0,0.0,0.0,10.43,NORMAL,Unusual endpoint exploration
session_0fced6ad3e9a,6,258.0,1.3953488372093024,0.0,0.1666666666666666,5,0.8333333333333334,43.0,50.43411543786606,1.0,0.0,0.0,0.0,0.0,0,normal,user_0550,192.168.116.45,0.0,0.0,16.66666666666666,22.22222222222222,0,0.0,0.0,3.89,NORMAL,No major behavioral anomaly detected
session_0fe6ad68b2e1,8,246.0,1.951219512195122,0.0,0.125,7,0.875,30.75,35.15577579045257,1.0,0.0,0.0,0.0,0.125,0,normal,user_1897,192.168.43.10,0.0,0.0,12.5,44.44444444444444,0,0.0,12.5,7.57,NORMAL,No major behavioral anomaly detected
session_100ac48765a8,26,676.0,2.3076923076923075,0.0,0.0769230769230769,9,0.3461538461538461,26.0,25.452701231892853,0.0,0.0,0.0,0.0,0.0769230769230769,0,normal,user_1903,192.168.34.158,0.0,0.0,7.69230769230769,66.66666666666666,0,0.0,7.69230769230769,8.59,NORMAL,No major behavioral anomaly detected
session_10140f5e00c8,17,27.0,37.77777777777778,0.5882352941176471,0.9411764705882352,1,0.0588235294117647,1.588235294117647,1.0036697371030323,0.0,0.0,0.0,0.0,0.2352941176470588,1,brute_force,user_1219,192.168.190.30,55.55555555555556,58.82352941176471,94.11764705882352,0.0,100,0.0,23.52941176470588,50.82,SUSPICIOUS,High failed authentication ratio; High API error ratio; Very short request intervals
session_1019cdc109f3,29,768.0,2.265625,0.0344827586206896,0.0689655172413793,12,0.4137931034482758,26.48275862068965,27.686537070846715,0.0,0.0,0.0,0.0,0.0344827586206896,0,normal,user_0945,192.168.63.23,0.0,3.44827586206896,6.89655172413793,100.0,0,0.0,3.44827586206896,11.9,NORMAL,Unusual endpoint exploration
