timestamp,user_id,ip_address,session_id,endpoint,http_method,status_code,response_time_ms,auth_success,latitude,longitude,location,user_agent,request_size,response_size,scenario,label
2026-01-01 06:10:23,user_1086,192.168.215.69,session_12fcd596d336,/api/products,PUT,400,222.77,True,28.6139,77.209,Delhi,Firefox,4333,42806,normal,0
2026-01-01 06:10:23,user_0088,192.168.68.102,session_01cf1774d567,/api/products,GET,200,128.37,True,18.5204,73.8567,Pune,Safari,1720,44578,normal,0
2026-01-01 06:10:23,user_1767,192.168.95.230,session_4002675484e1,/api/reviews,GET,200,204.76,True,13.0827,80.2707,Chennai,MobileApp,3236,15890,scraping,1
2026-01-01 06:10:24,user_0088,192.168.68.102,session_01cf1774d567,/api/cart,PUT,200,140.78,True,18.5204,73.8567,Pune,Safari,4596,8507,normal,0
2026-01-01 06:10:24,user_0361,192.168.102.71,session_2c4035471745,/api/profile,GET,200,215.85,True,12.9716,77.5946,Bangalore,Chrome,2831,17097,normal,0
2026-01-01 06:10:25,user_0088,192.168.68.102,session_01cf1774d567,/api/cart,PUT,200,183.59,True,18.5204,73.8567,Pune,Safari,1721,35239,normal,0
2026-01-01 06:10:25,user_0361,192.168.102.71,session_2c4035471745,/api/users,POST,200,250.58,True,12.9716,77.5946,Bangalore,Chrome,1932,44127,normal,0
2026-01-01 06:10:26,user_1260,192.168.230.43,session_248c2cd06ae6,/api/orders,POST,200,260.09,True,26.9124,75.7873,Jaipur,Firefox,471,10945,normal,0
2026-01-01 06:10:27,user_0298,192.168.224.217,session_4a7396086407,/api/login,POST,200,152.41,True,26.9124,75.7873,Jaipur,Chrome,440,44626,normal,0
2026-01-01 06:10:27,user_0088,192.168.68.102,session_01cf1774d567,/api/cart,GET,200,199.45,True,18.5204,73.8567,Pune,Safari,2975,13263,normal,0
2026-01-01 06:10:28,user_0064,192.168.109.106,session_196a3aae9d9c,/api/products,GET,200,153.63,True,26.9124,75.7873,Jaipur,Chrome,4763,8708,normal,0
2026-01-01 06:10:28,user_0088,192.168.68.102,session_01cf1774d567,/api/recommendations,GET,200,149.11,True,18.5204,73.8567,Pune,Safari,4634,15244,normal,0
2026-01-01 06:10:29,user_0064,192.168.109.106,session_196a3aae9d9c,/api/products/search,GET,200,218.48,True,26.9124,75.7873,Jaipur,Chrome,625,32173,normal,0
2026-01-01 06:10:30,user_0088,192.168.68.102,session_01cf1774d567,/api/profile,GET,400,179.8,True,18.5204,73.8567,Pune,Safari,1056,48840,normal,0
2026-01-01 06:10:31,user_1767,192.168.95.230,session_4002675484e1,/api/products,GET,200,248.54,True,13.0827,80.2707,Chennai,MobileApp,2431,27962,scraping,1
2026-01-01 06:10:31,user_1026,192.168.26.64,session_063207e6538a,/api/products,GET,200,288.95,True,12.9716,77.5946,Bangalore,Safari,1448,5664,stealth_abuse,1
2026-01-01 06:10:31,user_0088,192.168.68.102,session_01cf1774d567,/api/orders,POST,200,269.51,True,18.5204,73.8567,Pune,Safari,1365,46116,normal,0
2026-01-01 06:10:32,user_0088,192.168.68.102,session_01cf1774d567,/api/orders,GET,200,151.04,True,18.5204,73.8567,Pune,Safari,2890,1332,normal,0
2026-01-01 06:10:33,user_0088,192.168.68.102,session_01cf1774d567,/api/settings,POST,200,155.88,True,18.5204,73.8567,Pune,Safari,3099,32287,normal,0
2026-01-01 06:10:33,user_1645,192.168.212.231,session_791402000ae4,/api/products,GET,200,218.55,True,19.076,72.8777,Mumbai,MobileApp,249,12175,normal,0
2026-01-01 06:10:33,user_0262,192.168.133.167,session_be2b2e8b8985,/api/users,GET,200,216.18,True,26.9124,75.7873,Jaipur,Safari,2446,25370,normal,0
2026-01-01 06:10:34,user_0719,192.168.106.248,session_c13c207896b9,/api/logout,POST,200,94.89,True,13.0827,80.2707,Chennai,MobileApp,4019,33454,normal,0
2026-01-01 06:10:35,user_0088,192.168.68.102,session_01cf1774d567,/api/recommendations,GET,200,116.2,True,18.5204,73.8567,Pune,Safari,2472,2105,normal,0
2026-01-01 06:10:37,user_1645,192.168.212.231,session_791402000ae4,/api/login,GET,200,56.4,False,19.076,72.8777,Mumbai,MobileApp,1526,44768,normal,0
2026-01-01 06:10:37,user_0088,192.168.68.102,session_01cf1774d567,/api/orders,POST,404,260.33,True,18.5204,73.8567,Pune,Safari,2734,16702,normal,0
2026-01-01 06:10:37,user_1767,192.168.95.230,session_4002675484e1,/api/products,GET,429,259.51,True,13.0827,80.2707,Chennai,Python-Requests,1177,1657,scraping,1
2026-01-01 06:10:37,user_0064,192.168.109.106,session_196a3aae9d9c,/api/users,GET,200,91.06,True,26.9124,75.7873,Jaipur,Chrome,4853,7526,normal,0
2026-01-01 06:10:38,user_1067,192.168.42.188,session_26230ee74984,/api/products,GET,200,206.65,True,19.076,72.8777,Mumbai,MobileApp,1620,23722,normal,0
2026-01-01 06:10:38,user_1026,192.168.26.64,session_063207e6538a,/api/orders,GET,200,165.98,True,12.9716,77.5946,Bangalore,Safari,856,37831,stealth_abuse,1
2026-01-01 06:10:39,user_0719,192.168.106.248,session_c13c207896b9,/api/orders,PUT,200,195.63,True,13.0827,80.2707,Chennai,MobileApp,3548,49428,normal,0
2026-01-01 06:10:39,user_1260,192.168.230.43,session_248c2cd06ae6,/api/login,PUT,200,152.77,True,26.9124,75.7873,Jaipur,Firefox,1690,34881,normal,0
2026-01-01 06:10:39,user_0709,192.168.78.225,session_7cac881bed51,/api/products/search,PUT,200,117.63,True,18.5204,73.8567,Pune,MobileApp,932,11808,normal,0
2026-01-01 06:10:40,user_0298,192.168.224.217,session_4a7396086407,/api/products/search,PUT,200,219.47,True,26.9124,75.7873,Jaipur,Chrome,216,37298,normal,0
2026-01-01 06:10:40,user_1327,192.168.54.172,session_f2842c9bf833,/api/notifications,GET,200,144.36,True,12.9716,77.5946,Bangalore,Edge,3249,28466,normal,0
2026-01-01 06:10:40,user_0221,192.168.180.117,session_64853258b0cd,/api/orders,PUT,200,184.93,True,17.385,78.4867,Hyderabad,Safari,2169,11814,normal,0
2026-01-01 06:10:41,user_0221,192.168.180.117,session_64853258b0cd,/api/products/search,GET,200,228.46,True,17.385,78.4867,Hyderabad,Safari,4774,18978,normal,0
2026-01-01 06:10:41,user_0221,192.168.180.117,session_64853258b0cd,/api/profile,POST,200,154.54,True,17.385,78.4867,Hyderabad,Safari,3926,47620,normal,0
2026-01-01 06:10:42,user_0221,192.168.180.117,session_64853258b0cd,/api/reviews,POST,200,119.38,True,17.385,78.4867,Hyderabad,Safari,3896,20656,normal,0
2026-01-01 06:10:44,user_1767,192.168.95.230,session_4002675484e1,/api/recommendations,GET,200,40.36,True,13.0827,80.2707,Chennai,MobileApp,467,24806,scraping,1
2026-01-01 06:10:48,user_1767,192.168.95.230,session_4002675484e1,/api/reviews,GET,200,366.85,True,13.0827,80.2707,Chennai,ScraperBot,4661,9935,scraping,1
2026-01-01 06:10:48,user_1026,192.168.26.64,session_063207e6538a,/api/users,GET,200,142.16,True,12.9716,77.5946,Bangalore,Safari,3380,22564,stealth_abuse,1
2026-01-01 06:10:50,user_0719,192.168.106.248,session_c13c207896b9,/api/products,PUT,200,318.09,True,13.0827,80.2707,Chennai,MobileApp,483,8421,normal,0
2026-01-01 06:10:51,user_1260,192.168.230.43,session_248c2cd06ae6,/api/products,PUT,500,20.0,True,26.9124,75.7873,Jaipur,Firefox,4344,31180,normal,0
2026-01-01 06:10:53,user_1060,192.168.249.43,session_25b8ba33559a,/api/products/search,GET,200,276.11,True,13.0827,80.2707,Chennai,Edge,2691,42869,normal,0
2026-01-01 06:10:53,user_1767,192.168.95.230,session_4002675484e1,/api/reviews,GET,429,95.34,True,13.0827,80.2707,Chennai,Chrome,487,47810,scraping,1
2026-01-01 06:10:54,user_0317,192.168.118.66,session_c03f353b3a9a,/api/profile,GET,200,156.84,True,28.6139,77.209,Delhi,Edge,1307,31772,normal,0
2026-01-01 06:10:55,user_0288,192.168.73.186,session_7b5e3a98b956,/api/profile,PUT,200,205.34,True,17.385,78.4867,Hyderabad,MobileApp,2017,23609,normal,0
2026-01-01 06:10:55,user_0603,192.168.204.253,session_db7c4beea1e4,/api/profile,GET,404,200.79,False,22.5726,88.3639,Kolkata,MobileApp,2107,49254,normal,0
2026-01-01 06:10:56,user_1026,192.168.26.64,session_063207e6538a,/api/orders,POST,403,253.26,True,12.9716,77.5946,Bangalore,Safari,2920,8033,stealth_abuse,1
2026-01-01 06:10:58,user_1645,192.168.212.231,session_791402000ae4,/api/orders,GET,200,211.71,True,19.076,72.8777,Mumbai,MobileApp,1066,6347,normal,0
2026-01-01 06:10:58,user_0500,192.168.199.74,session_c59e4904b194,/api/users,GET,200,109.26,True,12.9716,77.5946,Bangalore,Safari,4498,18960,normal,0
2026-01-01 06:10:58,user_0064,192.168.109.106,session_196a3aae9d9c,/api/products/search,GET,200,157.44,True,26.9124,75.7873,Jaipur,Chrome,280,2437,normal,0
2026-01-01 06:11:00,user_1767,192.168.95.230,session_4002675484e1,/api/recommendations,GET,200,250.31,True,13.0827,80.2707,Chennai,Chrome,1125,49028,scraping,1
2026-01-01 06:11:01,user_0603,192.168.204.253,session_db7c4beea1e4,/api/profile,PUT,404,110.3,True,22.5726,88.3639,Kolkata,MobileApp,4685,39336,normal,0
2026-01-01 06:11:02,user_0317,192.168.118.66,session_c03f353b3a9a,/api/orders,POST,200,173.43,True,28.6139,77.209,Delhi,Edge,1930,23895,normal,0
2026-01-01 06:11:03,user_1071,192.168.228.112,session_8d476ab529e4,/api/orders,POST,200,256.21,True,18.5204,73.8567,Pune,Chrome,4520,32546,normal,0
2026-01-01 06:11:03,user_0331,192.168.202.113,session_aa7be7bf84a1,/api/logout,GET,200,206.6,True,28.6139,77.209,Delhi,MobileApp,2308,16257,normal,0
2026-01-01 06:11:05,user_1067,192.168.42.188,session_26230ee74984,/api/products,GET,200,106.01,False,19.076,72.8777,Mumbai,MobileApp,4372,30615,normal,0
2026-01-01 06:11:07,user_0064,192.168.109.106,session_196a3aae9d9c,/api/orders/history,GET,200,63.64,True,26.9124,75.7873,Jaipur,Chrome,4329,45576,normal,0
2026-01-01 06:11:07,user_1767,192.168.95.230,session_4002675484e1,/api/products/search,GET,200,84.16,True,13.0827,80.2707,Chennai,ScraperBot,2858,37700,scraping,1
2026-01-01 06:11:10,user_1067,192.168.42.188,session_26230ee74984,/api/products/search,GET,200,230.93,True,19.076,72.8777,Mumbai,MobileApp,4457,19106,normal,0
2026-01-01 06:11:12,user_0421,192.168.196.66,session_e30f7e5e4ba1,/api/recommendations,PUT,200,174.66,True,17.385,78.4867,Hyderabad,Safari,1506,18951,normal,0
2026-01-01 06:11:13,user_1767,192.168.95.230,session_4002675484e1,/api/recommendations,GET,200,331.1,True,13.0827,80.2707,Chennai,Python-Requests,539,12734,scraping,1
2026-01-01 06:11:15,user_0709,192.168.78.225,session_7cac881bed51,/api/cart,GET,200,102.97,True,18.5204,73.8567,Pune,MobileApp,3499,38970,normal,0
2026-01-01 06:11:15,user_0500,192.168.199.74,session_c59e4904b194,/api/products/search,GET,200,270.13,True,12.9716,77.5946,Bangalore,Safari,1497,46854,normal,0
2026-01-01 06:11:15,user_1060,192.168.249.43,session_25b8ba33559a,/api/cart,PUT,200,171.13,True,13.0827,80.2707,Chennai,Edge,1994,42092,normal,0
2026-01-01 06:11:16,user_1767,192.168.95.230,session_4002675484e1,/api/products/search,GET,200,245.74,True,13.0827,80.2707,Chennai,MobileApp,3889,5643,scraping,1
2026-01-01 06:11:17,user_0317,192.168.118.66,session_c03f353b3a9a,/api/login,GET,200,136.28,True,28.6139,77.209,Delhi,Edge,3485,38340,normal,0
2026-01-01 06:11:18,user_1327,192.168.54.172,session_f2842c9bf833,/api/orders,GET,200,268.56,True,12.9716,77.5946,Bangalore,Edge,3960,40002,normal,0
2026-01-01 06:11:18,user_1767,192.168.95.230,session_4002675484e1,/api/products,GET,200,267.0,True,13.0827,80.2707,Chennai,ScraperBot,802,25700,scraping,1
2026-01-01 06:11:18,user_1026,192.168.26.64,session_063207e6538a,/api/products/search,PUT,200,235.56,True,12.9716,77.5946,Bangalore,Safari,4307,16391,stealth_abuse,1
2026-01-01 06:11:21,user_1767,192.168.95.230,session_4002675484e1,/api/reviews,GET,200,362.33,True,13.0827,80.2707,Chennai,ScraperBot,2663,24877,scraping,1
2026-01-01 06:11:22,user_0064,192.168.109.106,session_196a3aae9d9c,/api/reviews,GET,200,233.4,True,26.9124,75.7873,Jaipur,Chrome,4187,49934,normal,0
2026-01-01 06:11:23,user_1005,192.168.51.211,session_9a740c46ec36,/api/cart,POST,200,196.11,True,13.0827,80.2707,Chennai,Safari,4863,13317,normal,0
2026-01-01 06:11:23,user_1767,192.168.95.230,session_4002675484e1,/api/reviews,GET,200,211.73,True,13.0827,80.2707,Chennai,Chrome,3993,564,scraping,1
2026-01-01 06:11:23,user_0317,192.168.118.66,session_c03f353b3a9a,/api/users,POST,200,164.16,True,28.6139,77.209,Delhi,Edge,2873,13042,normal,0
2026-01-01 06:11:25,user_0719,192.168.106.248,session_c13c207896b9,/api/products,PUT,200,254.18,True,13.0827,80.2707,Chennai,MobileApp,1898,26706,normal,0
2026-01-01 06:11:26,user_1060,192.168.249.43,session_25b8ba33559a,/api/products/search,GET,200,183.07,True,13.0827,80.2707,Chennai,Edge,974,32654,normal,0
2026-01-01 06:11:27,user_0603,192.168.204.253,session_db7c4beea1e4,/api/login,GET,200,211.65,True,22.5726,88.3639,Kolkata,MobileApp,774,32325,normal,0
2026-01-01 06:11:27,user_0421,192.168.196.66,session_e30f7e5e4ba1,/api/products/search,PUT,200,175.6,True,17.385,78.4867,Hyderabad,Safari,2969,23994,normal,0
2026-01-01 06:11:27,user_0421,192.168.196.66,session_e30f7e5e4ba1,/api/products/search,PUT,200,175.6,True,17.385,78.4867,Hyderabad,Safari,2969,23994,normal,0
2026-01-01 06:11:29,user_1767,192.168.95.230,session_4002675484e1,/api/products/search,GET,200,192.99,True,13.0827,80.2707,Chennai,Firefox,397,7905,scraping,1
2026-01-01 06:11:30,user_1767,192.168.95.230,session_4002675484e1,/api/recommendations,GET,200,196.83,True,13.0827,80.2707,Chennai,Firefox,1300,25814,scraping,1
2026-01-01 06:11:30,user_0603,192.168.204.253,session_db7c4beea1e4,/api/profile,POST,500,211.15,True,22.5726,88.3639,Kolkata,MobileApp,2878,49918,normal,0
2026-01-01 06:11:32,user_1767,192.168.95.230,session_4002675484e1,/api/products/search,GET,200,191.39,False,13.0827,80.2707,Chennai,Firefox,928,11476,scraping,1
2026-01-01 06:11:34,user_1790,192.168.235.122,session_823518ff9fe0,/api/recommendations,GET,200,184.49,False,28.6139,77.209,Delhi,Firefox,3174,7293,scraping,1
2026-01-01 06:11:34,user_0709,192.168.78.225,session_7cac881bed51,/api/products/search,GET,200,115.84,True,18.5204,73.8567,Pune,MobileApp,2673,39039,normal,0
2026-01-01 06:11:34,user_0317,192.168.118.66,session_c03f353b3a9a,/api/orders/history,GET,200,230.84,True,28.6139,77.209,Delhi,Edge,1965,44103,normal,0
2026-01-01 06:11:34,user_0709,192.168.78.225,session_7cac881bed51,/api/login,POST,200,251.68,True,18.5204,73.8567,Pune,MobileApp,3671,24808,normal,0
2026-01-01 06:11:36,user_1790,192.168.235.122,session_823518ff9fe0,/api/recommendations,GET,200,180.72,True,28.6139,77.209,Delhi,ScraperBot,653,41803,scraping,1
2026-01-01 06:11:36,user_1026,192.168.26.64,session_063207e6538a,/api/users,GET,200,278.17,True,12.9716,77.5946,Bangalore,Safari,3052,12782,stealth_abuse,1
2026-01-01 06:11:38,user_1767,192.168.95.230,session_4002675484e1,/api/reviews,GET,404,342.25,True,13.0827,80.2707,Chennai,Firefox,1288,35711,scraping,1
2026-01-01 06:11:38,user_0064,192.168.109.106,session_196a3aae9d9c,/api/products/search,GET,200,158.18,True,26.9124,75.7873,Jaipur,Chrome,3516,25209,normal,0
2026-01-01 06:11:39,user_1398,192.168.124.173,session_dc2b86a148f1,/api/cart,POST,400,273.18,True,26.9124,75.7873,Jaipur,Edge,3664,1700,normal,0
2026-01-01 06:11:40,user_0292,192.168.239.83,session_639a4a284a1e,/api/users,GET,404,22.47,True,12.9716,77.5946,Bangalore,Firefox,1423,49175,unusual_timing,1
2026-01-01 06:11:40,user_1398,192.168.124.173,session_dc2b86a148f1,/api/profile,GET,404,120.06,True,26.9124,75.7873,Jaipur,Edge,4315,37562,normal,0
2026-01-01 06:11:41,user_1790,192.168.235.122,session_823518ff9fe0,/api/products,GET,200,178.7,True,28.6139,77.209,Delhi,ScraperBot,4441,43833,scraping,1
2026-01-01 06:11:42,user_1790,192.168.235.122,session_823518ff9fe0,/api/products/search,GET,429,159.29,True,28.6139,77.209,Delhi,Firefox,4177,2756,scraping,1
2026-01-01 06:11:42,user_1398,192.168.124.173,session_dc2b86a148f1,/api/users,GET,200,191.19,True,26.9124,75.7873,Jaipur,Edge,463,36406,normal,0
2026-01-01 06:11:42,user_0421,192.168.196.66,session_e30f7e5e4ba1,/api/products/search,GET,200,171.55,True,17.385,78.4867,Hyderabad,Safari,3995,27276,normal,0
2026-01-01 06:11:42,user_0292,192.168.239.83,session_639a4a284a1e,/api/login,GET,200,162.22,True,12.9716,77.5946,Bangalore,Firefox,1417,13618,unusual_timing,1
2026-01-01 06:11:43,user_0421,192.168.196.66,session_e30f7e5e4ba1,/api/products,POST,200,263.15,True,17.385,78.4867,Hyderabad,Safari,3008,20834,normal,0
2026-01-01 06:11:43,user_1767,192.168.95.230,session_4002675484e1,/api/products,GET,200,204.81,True,13.0827,80.2707,Chennai,Python-Requests,1128,31697,scraping,1
2026-01-01 06:11:43,user_1537,192.168.240.70,session_2f909863e308,/api/orders,GET,404,334.9,True,26.9124,75.7873,Jaipur,Firefox,2989,31346,endpoint_spam,1
2026-01-01 06:11:43,user_1767,192.168.95.230,session_4002675484e1,/api/products,GET,200,204.81,True,13.0827,80.2707,Chennai,Python-Requests,1128,31697,scraping,1
2026-01-01 06:11:44,user_0116,192.168.206.172,session_44dfe9d5bcf4,/api/products/search,PUT,200,212.42,True,12.9716,77.5946,Bangalore,Safari,4472,28297,normal,0
2026-01-01 06:11:44,user_0116,192.168.206.172,session_44dfe9d5bcf4,/api/products,PUT,200,296.18,True,12.9716,77.5946,Bangalore,Safari,4851,29902,normal,0
2026-01-01 06:11:44,user_1645,192.168.212.231,session_791402000ae4,/api/cart,PUT,200,134.56,True,19.076,72.8777,Mumbai,MobileApp,2925,14459,normal,0
2026-01-01 06:11:44,user_1398,192.168.124.173,session_dc2b86a148f1,/api/reviews,GET,200,227.24,True,26.9124,75.7873,Jaipur,Edge,4976,684,normal,0
2026-01-01 06:11:45,user_0116,192.168.206.172,session_44dfe9d5bcf4,/api/products/search,POST,200,147.23,True,12.9716,77.5946,Bangalore,Safari,1806,22472,normal,0
2026-01-01 06:11:45,user_1537,192.168.240.70,session_2f909863e308,/api/users,GET,200,89.93,True,26.9124,75.7873,Jaipur,Firefox,639,27008,endpoint_spam,1
2026-01-01 06:11:45,user_1398,192.168.124.173,session_dc2b86a148f1,/api/users,PUT,200,225.56,True,26.9124,75.7873,Jaipur,Edge,1350,16565,normal,0
2026-01-01 06:11:46,user_1398,192.168.124.173,session_dc2b86a148f1,/api/users,POST,200,122.82,True,26.9124,75.7873,Jaipur,Edge,2673,31888,normal,0
2026-01-01 06:11:48,user_1398,192.168.124.173,session_dc2b86a148f1,/api/products/search,GET,200,169.21,True,26.9124,75.7873,Jaipur,Edge,4310,9403,normal,0
2026-01-01 06:11:48,user_1790,192.168.235.122,session_823518ff9fe0,/api/products,GET,404,183.82,True,28.6139,77.209,Delhi,Firefox,1007,4681,scraping,1
2026-01-01 06:11:49,user_1537,192.168.240.70,session_2f909863e308,/api/orders,PUT,200,136.32,True,26.9124,75.7873,Jaipur,Firefox,2064,7513,endpoint_spam,1
2026-01-01 06:11:49,user_1398,192.168.124.173,session_dc2b86a148f1,/api/cart,POST,200,189.33,True,26.9124,75.7873,Jaipur,Edge,213,49148,normal,0
2026-01-01 06:11:50,user_1767,192.168.95.230,session_4002675484e1,/api/products/search,GET,200,233.51,True,13.0827,80.2707,Chennai,Chrome,2836,23002,scraping,1
2026-01-01 06:11:51,user_0262,192.168.133.167,session_be2b2e8b8985,/api/payment,GET,200,227.65,True,26.9124,75.7873,Jaipur,Safari,483,664,normal,0
2026-01-01 06:11:51,user_1260,192.168.230.43,session_248c2cd06ae6,/api/profile,GET,200,75.0,True,26.9124,75.7873,Jaipur,Firefox,1029,38666,normal,0
2026-01-01 06:11:51,user_1398,192.168.124.173,session_dc2b86a148f1,/api/profile,POST,200,120.07,True,26.9124,75.7873,Jaipur,Edge,4127,21501,normal,0
2026-01-01 06:11:52,user_1537,192.168.240.70,session_2f909863e308,/api/users,GET,429,198.82,True,26.9124,75.7873,Jaipur,Firefox,541,43382,endpoint_spam,1
2026-01-01 06:11:52,user_0773,192.168.145.62,session_2baef4707549,/api/users,POST,429,283.24,True,13.0827,80.2707,Chennai,MobileApp,2509,16399,stealth_abuse,1
2026-01-01 06:11:52,user_1398,192.168.124.173,session_dc2b86a148f1,/api/profile,POST,200,148.41,True,26.9124,75.7873,Jaipur,Edge,1169,13655,normal,0
2026-01-01 06:11:53,user_0603,192.168.204.253,session_db7c4beea1e4,/api/products,GET,400,211.76,True,22.5726,88.3639,Kolkata,MobileApp,3392,46041,normal,0
2026-01-01 06:11:53,user_1398,192.168.124.173,session_dc2b86a148f1,/api/reviews,GET,200,179.98,True,26.9124,75.7873,Jaipur,Edge,1261,38708,normal,0
2026-01-01 06:11:53,user_0603,192.168.204.253,session_db7c4beea1e4,/api/products,GET,400,211.76,True,22.5726,88.3639,Kolkata,MobileApp,3392,46041,normal,0
2026-01-01 06:11:53,user_0298,192.168.224.217,session_4a7396086407,/api/orders/history,PUT,200,272.09,True,26.9124,75.7873,Jaipur,Chrome,1790,19732,normal,0
2026-01-01 06:11:54,user_0603,192.168.204.253,session_db7c4beea1e4,/api/profile,GET,200,138.14,True,22.5726,88.3639,Kolkata,MobileApp,4299,36965,normal,0
2026-01-01 06:11:54,user_0116,192.168.206.172,session_44dfe9d5bcf4,/api/orders,GET,200,148.78,True,12.9716,77.5946,Bangalore,Safari,2499,47768,normal,0
2026-01-01 06:11:54,user_1026,192.168.26.64,session_063207e6538a,/api/products/search,GET,200,126.5,True,12.9716,77.5946,Bangalore,Safari,4632,19017,stealth_abuse,1
2026-01-01 06:11:54,user_0361,192.168.102.71,session_2c4035471745,/api/orders,GET,404,144.25,False,12.9716,77.5946,Bangalore,Chrome,1102,35563,normal,0
2026-01-01 06:11:55,user_1398,192.168.124.173,session_dc2b86a148f1,/api/products,GET,200,142.79,False,26.9124,75.7873,Jaipur,Edge,1757,22841,normal,0
2026-01-01 06:11:55,user_1790,192.168.235.122,session_823518ff9fe0,/api/products/search,GET,200,230.87,True,28.6139,77.209,Delhi,Python-Requests,1593,20926,scraping,1
2026-01-01 06:11:56,user_1537,192.168.240.70,session_2f909863e308,/api/orders,GET,200,189.68,True,26.9124,75.7873,Jaipur,Firefox,1925,24829,endpoint_spam,1
2026-01-01 06:11:56,user_1767,192.168.95.230,session_4002675484e1,/api/products,GET,429,141.0,True,13.0827,80.2707,Chennai,Firefox,345,46551,scraping,1
2026-01-01 06:11:56,user_1398,192.168.124.173,session_dc2b86a148f1,/api/products,GET,404,219.34,True,26.9124,75.7873,Jaipur,Edge,606,16094,normal,0
2026-01-01 06:11:57,user_1645,192.168.212.231,session_791402000ae4,/api/recommendations,POST,200,153.13,True,19.076,72.8777,Mumbai,MobileApp,3838,9020,normal,0
2026-01-01 06:11:58,user_1398,192.168.124.173,session_dc2b86a148f1,/api/products/search,PUT,200,251.61,True,26.9124,75.7873,Jaipur,Edge,958,17286,normal,0
2026-01-01 06:11:58,user_0298,192.168.224.217,session_4a7396086407,/api/orders/history,GET,200,183.31,True,26.9124,75.7873,Jaipur,Chrome,4924,41071,normal,0
2026-01-01 06:11:58,user_0331,192.168.202.113,session_aa7be7bf84a1,/api/orders,PUT,200,150.96,True,28.6139,77.209,Delhi,MobileApp,1887,3238,normal,0
2026-01-01 06:11:58,user_0709,192.168.78.225,session_7cac881bed51,/api/users,POST,404,123.83,True,18.5204,73.8567,Pune,MobileApp,2077,4331,normal,0
2026-01-01 06:11:58,user_0709,192.168.78.225,session_7cac881bed51,/api/users,POST,404,123.83,True,18.5204,73.8567,Pune,MobileApp,2077,4331,normal,0
2026-01-01 06:11:58,user_0298,192.168.224.217,session_4a7396086407,/api/profile,GET,400,137.84,True,26.9124,75.7873,Jaipur,Chrome,3354,17695,normal,0
2026-01-01 06:11:59,user_1537,192.168.240.70,session_2f909863e308,/api/products,GET,500,198.39,True,26.9124,75.7873,Jaipur,Firefox,2249,24122,endpoint_spam,1
2026-01-01 06:11:59,user_1398,192.168.124.173,session_dc2b86a148f1,/api/login,POST,200,219.22,True,26.9124,75.7873,Jaipur,Edge,2703,24509,normal,0
2026-01-01 06:11:59,user_0709,192.168.78.225,session_7cac881bed51,/api/cart,GET,200,315.21,True,18.5204,73.8567,Pune,MobileApp,3134,4711,normal,0
2026-01-01 06:12:00,user_1071,192.168.228.112,session_8d476ab529e4,/api/profile,POST,200,200.85,True,18.5204,73.8567,Pune,Chrome,2335,36174,normal,0
2026-01-01 06:12:01,user_0361,192.168.102.71,session_2c4035471745,/api/login,GET,201,274.06,True,12.9716,77.5946,Bangalore,Chrome,3948,16874,normal,0
2026-01-01 06:12:01,user_1537,192.168.240.70,session_2f909863e308,/api/orders,PUT,200,243.05,True,26.9124,75.7873,Jaipur,Firefox,4997,49971,endpoint_spam,1
2026-01-01 06:12:01,user_1067,192.168.42.188,session_26230ee74984,/api/products,GET,200,158.98,True,19.076,72.8777,Mumbai,MobileApp,2938,44213,normal,0
2026-01-01 06:12:01,user_1767,192.168.95.230,session_4002675484e1,/api/products,GET,200,168.52,True,13.0827,80.2707,Chennai,MobileApp,3485,25667,scraping,1
2026-01-01 06:12:01,user_1398,192.168.124.173,session_dc2b86a148f1,/api/users,GET,200,164.5,True,26.9124,75.7873,Jaipur,Edge,2616,6921,normal,0
2026-01-01 06:12:02,user_1327,192.168.54.172,session_f2842c9bf833,/api/recommendations,PUT,200,214.63,True,12.9716,77.5946,Bangalore,Edge,2267,47843,normal,0
2026-01-01 06:12:03,user_0773,192.168.145.62,session_2baef4707549,/api/products,PUT,200,101.0,True,13.0827,80.2707,Chennai,MobileApp,3618,6221,stealth_abuse,1
2026-01-01 06:12:03,user_1790,192.168.235.122,session_823518ff9fe0,/api/recommendations,GET,404,334.29,True,28.6139,77.209,Delhi,Python-Requests,2153,45312,scraping,1
2026-01-01 06:12:03,user_1537,192.168.240.70,session_2f909863e308,/api/products,GET,500,150.14,True,26.9124,75.7873,Jaipur,Firefox,4043,12907,endpoint_spam,1
2026-01-01 06:12:03,user_1398,192.168.124.173,session_dc2b86a148f1,/api/products,GET,404,159.92,True,26.9124,75.7873,Jaipur,Edge,3048,45640,normal,0
2026-01-01 06:12:04,user_1398,192.168.124.173,session_dc2b86a148f1,/api/products,POST,401,316.47,True,26.9124,75.7873,Jaipur,Edge,4305,37025,normal,0
2026-01-01 06:12:05,user_1398,192.168.124.173,session_dc2b86a148f1,/api/payment,GET,400,234.85,True,26.9124,75.7873,Jaipur,Edge,1698,36336,normal,0
2026-01-01 06:12:05,user_0116,192.168.206.172,session_44dfe9d5bcf4,/api/recommendations,GET,200,116.91,True,12.9716,77.5946,Bangalore,Safari,4395,41586,normal,0
2026-01-01 06:12:05,user_1790,192.168.235.122,session_823518ff9fe0,/api/reviews,GET,200,196.99,True,28.6139,77.209,Delhi,ScraperBot,2372,23534,scraping,1
